cruise,time_n,Abu_Euk,Abu_Pro,Abu_Syn,Bio_Euk,Bio_Pro,Bio_Syn,Dia_Euk,Dia_Pro,Dia_Syn
KM1508,2015-05-23T07:00:00Z,1.1625016564218538,0.9985721485847461,1.0910477008330264,1.0732306294377665,0.8213817542485455,0.9672281513944375,0.9734271700436029,0.9307552133721921,0.9542903536198082
KM1508,2015-05-23T07:30:00Z,1.0896065485597326,0.9936492476037169,1.1266295383909808,1.0334292483516356,0.8441440890898189,1.0224355032305996,0.9836311989778623,0.9406537114189308,0.9580047764759343
KM1508,2015-05-23T08:00:00Z,1.0160210058540387,0.9896663814578268,1.1514987869125015,0.9906865288786777,0.8641688572111861,1.0680433097516437,0.9925294563961595,0.9522405805075812,0.9648964573283384
KM1508,2015-05-23T08:30:00Z,1.0056066875489336,0.9805645383909543,1.1400696933471155,0.9675387751449029,0.8665660193871284,1.0423189624872404,0.9892986631993976,0.9541381839560097,0.969844034779413
KM1508,2015-05-23T09:00:00Z,0.9720598104197922,0.9764347944354373,1.0666829583751976,1.0387981651023492,0.9044225926785279,1.0417376835736778,1.0260269241785434,0.97102893752638475,0.9900816339797773
KM1508,2015-05-23T09:30:00Z,0.9678876615765748,0.9703501233111702,1.0838360295404548,1.0382044275664355,0.9166933217944222,1.070192960911635,1.0277589580724842,0.9807212165394288,0.9943446495895087
KM1508,2015-05-23T10:00:00Z,0.9101295895988298,0.9315847001643655,1.0686027856057685,1.0355272231712738,0.8693527324943034,1.0059604752219875,1.0343075622843958,0.9777290026426129,0.9884487096257729
KM1508,2015-05-23T10:30:00Z,0.9050613834699199,0.9286556061419603,1.06794641519989,1.0591759666063336,0.8728684320938468,1.0087393083591425,1.0587350170561847,0.9819931286754415,0.9911494606056068
KM1508,2015-05-23T11:00:00Z,0.9204203356872227,0.9598722193387089,1.096593232365793,1.1124454685142506,0.9484581120485942,1.0837978149319405,1.0836471617358094,0.9981014443750051,1.0034554857778537
KM1508,2015-05-23T11:30:00Z,0.9204203356872227,0.9667287653365402,1.105560915227648,1.1754446229977917,0.9633789717779926,1.1414736195632313,1.0880368008294954,1.0019828918918623,1.0113819273405966
KM1508,2015-05-23T12:00:00Z,0.9111033688595815,0.9731023793359398,1.105560915227648,1.1830670275404915,1.000923576722249,1.1485887515173723,1.103674700935517,1.0130938225362376,1.0170778406481398
KM1508,2015-05-23T12:30:00Z,0.9128900845732665,0.9666813752250956,1.1560532372266261,1.1920529840842335,1.009813093699926,1.2109032217071558,1.1116036156134825,1.0200489518273692,1.022137084015804
KM1508,2015-05-23T13:00:00Z,0.9481266553425398,0.959486276660844,1.1560532372266261,1.2457024508592265,1.0161267316779736,1.240634294363561,1.1153999956784892,1.0250688982235105,1.0238332940009693
KM1508,2015-05-23T13:30:00Z,0.9666351278046069,0.9651451607866803,1.1563988130936171,1.2466419635938157,1.0469018873593476,1.2438766685546008,1.1134713757987569,1.0332515505144924,1.0298148976949624
KM1508,2015-05-23T14:00:00Z,0.9310650729985722,1.056452206025365,1.13063320672264,1.122482111134556,1.158163305216228,1.1833363613976986,1.067570190258452,1.038541951472716,1.022697364574236
KM1508,2015-05-23T14:30:00Z,0.9461519935673915,1.0847566298425697,1.0518841804920755,0.8633959485575537,1.2422346498802093,1.125559940091275,0.9902039287431487,1.0443834186599341,1.0267867448038859
KM1508,2015-05-23T15:00:00Z,0.9684266498281378,1.0662347946026183,1.04571353438855,0.8888055896283118,1.2426673569341116,1.130273787359039,0.9780492849640646,1.050695337041276,1.0306747395151292
KM1508,2015-05-23T15:30:00Z,0.9217704949738066,0.9843693449891077,1.0024454428840324,0.9603091506045776,1.1738502545687663,1.082867098162787,1.0173380510299843,1.0665729786721543,1.040155166828382
KM1508,2015-05-23T16:00:00Z,0.9068906727382581,0.9820798431240444,0.9997038462007106,1.0273338688572766,1.1557499884507902,1.1021230535541549,1.0501496116944382,1.0618291571228637,1.0395413740656996
KM1508,2015-05-23T16:30:00Z,0.9133806188410564,0.9820092037539557,0.9514368508041608,1.1262700611804848,1.1586953907120328,1.0917195279032443,1.0526966142832859,1.0659870348817668,1.0473811874412016
KM1508,2015-05-23T17:00:00Z,0.9455589669247076,0.9796912287267779,0.9331884770874992,1.0418032370282984,1.1709782731757017,1.0760135924086773,1.0526966142832859,1.0730486636889742,1.0513510722770483
KM1508,2015-05-23T17:30:00Z,0.9700481246351262,0.9784782191209718,0.9432393064913586,0.9969812779964808,1.166697079876337,1.0525921667764768,1.0280319633621733,1.0725630142709124,1.0478586320410697
KM1508,2015-05-23T18:00:00Z,0.9617105423371606,0.9718110982630218,0.9542326052513034,0.9976633852234168,1.157471907562249,1.0449600094179416,1.024135646614461,1.0707894928963557,1.0446343499820556
KM1508,2015-05-23T18:30:00Z,0.9551872070272787,0.9806431167094376,0.9600595911149433,0.9394504821568607,1.1867536661839084,1.040057808801912,0.9695242085888263,1.0756171587972867,1.0445292640362267
KM1508,2015-05-23T19:00:00Z,0.9577098842232101,0.9815911231642425,0.913135766913278,0.8943507694677472,1.2017389649105692,1.032908586386633,0.9695242085888263,1.0830819142648813,1.0454008395791752
KM1508,2015-05-23T19:30:00Z,0.980364749759059,0.9813254661872934,0.9245581731611955,0.9249725625922075,1.1763527220577759,1.049779690499777,0.980836655472362,1.070016563661539,1.044092526135878
KM1508,2015-05-23T20:00:00Z,0.9778214053777282,0.9690196676232428,0.8817219655725964,0.9183001171009112,1.1370648116098339,0.9962462888672001,0.9719544251946467,1.0647831364098634,1.040393202949292
KM1508,2015-05-23T20:30:00Z,0.9722929706704496,0.94350891993463,0.8763559068019987,0.9490455235105596,1.0611213251462435,0.9439491345858614,0.9864218033408076,1.0475196234298563,1.0228026359186435
KM1508,2015-05-23T21:00:00Z,0.9946744959378473,0.94350891993463,0.89875256866383,1.0504098132696171,1.0292115761165426,0.9030088408544501,1.0171608909635608,1.0340086695826511,1.0130864849070036
KM1508,2015-05-23T21:30:00Z,0.98847337905146,0.9511753327153728,0.8887845776169704,0.9607392027512744,1.0126378855288312,0.8702256865550035,1.005118212573193,1.0231531578122566,1.0064562056259683
KM1508,2015-05-23T22:00:00Z,0.9647154948669012,0.9628840148301987,0.8918109592317616,0.9179895411223153,1.0179481840343432,0.9192508127423283,0.9949527684330787,1.022027061331695,1.016077541341159
KM1508,2015-05-23T22:30:00Z,0.9756298592902898,0.9714194265300898,0.9479133261785517,0.9804071710349973,1.0109483365058816,0.9971789983685438,0.9999390380147842,1.0161306725255117,1.0202165290698757
KM1508,2015-05-23T23:00:00Z,0.9791774007916633,0.9714194265300898,0.9511025590934775,1.0625210093981061,0.9763353159627132,0.9898506230531077,1.019902905574732,1.0017430779006962,1.01018513842983
KM1508,2015-05-23T23:30:00Z,0.9995977648610952,0.9735317094800303,0.9638419917740174,1.1096870357399327,0.9596170789804258,0.981909876656564,1.0415507632767578,0.9924121763296188,1.01018513842983
KM1508,2015-05-24T00:00:00Z,1.0068099564778936,0.9912140642262126,0.9804839503546146,1.1332336805315733,0.955924392051124,1.0134847282593002,1.0463297280065633,0.9878151534911545,1.011643425704556
KM1508,2015-05-24T00:30:00Z,0.9317275798025261,0.9905877109301718,0.9312994262213347,1.0182933900245557,0.9439761539298922,0.9488394222276869,1.0246277412681795,0.9788307357742514,1.009969695408055
KM1508,2015-05-24T01:00:00Z,1.0100708837662915,0.9961749281401098,0.9777678743332335,1.026675462639182,0.9094600464389508,0.9995505416981849,1.0216521153898617,0.9710747590965311,1.0015336761277243
KM1508,2015-05-24T01:30:00Z,1.0710763769294243,1.0103948663042188,1.1116391242784027,1.048323974906391,0.8897793441165627,1.020694712741948,0.9848338439472688,0.9508423833506221,0.973367009142367
KM1508,2015-05-24T02:00:00Z,1.0571229686666417,0.9985518343795141,1.1128579526387061,0.9970239358288646,0.8456764780571117,1.024682235467763,0.9773023783478035,0.9362442312201147,0.9713759713518121
KM1508,2015-05-24T02:30:00Z,1.085920278324014,0.9923770134919313,1.1377599813664956,1.0501220119273857,0.8311695440302002,1.038281517341058,0.9815762007206962,0.9338943466851847,0.9672202009884845
KM1508,2015-05-24T03:00:00Z,1.0946110548317085,1.002058754476789,1.1382861342707427,1.0264801219713968,0.8387879727458658,1.0541260899860276,0.9796342227253626,0.9334539224049254,0.9634683803155866
KM1508,2015-05-24T03:30:00Z,1.150164835852797,1.1046006647697624,1.0865676433313658,1.0093727792733023,0.9575928656010693,0.9831537393302262,0.951437149699869,0.9400780424290822,0.9598784731074068
KM1508,2015-05-24T04:00:00Z,1.173362459974681,1.0956916538638397,1.0439988010785117,1.0188913721213897,0.9310534475983645,0.936594700614705,0.9518687256442296,0.9398612096513559,0.9609840986398929
KM1508,2015-05-24T04:30:00Z,1.16552784102617,1.0794668115722512,0.9834129858125118,0.995617662945606,0.9128708613700343,0.874814011857856,0.940608183210223,0.93710961928357706,0.9531217172897997
KM1508,2015-05-24T05:00:00Z,1.1193940390520363,1.0588016971774727,0.9621843678861457,0.924331243650817,0.8754135356152705,0.8446125008778813,0.9257126480203008,0.930253706525555,0.9452570669865324
KM1508,2015-05-24T05:30:00Z,1.1460849841283038,1.060475131089921,0.9828835895474007,0.942113395822062,0.8748280592588805,0.8682479613557669,0.9293338733791068,0.9296578017124917,0.9499471180845562
KM1508,2015-05-24T06:00:00Z,1.1634089387888833,1.0619840746294777,0.9972953773159965,0.9584511455933374,0.8715450276133477,0.8618320061272315,0.9281885829147574,0.9275704913900927,0.9427969638264604
KM1508,2015-05-24T06:30:00Z,1.1580029492676638,1.0582885829975124,0.9974373083203238,0.9115003214285241,0.8657529099057611,0.8615668664797929,0.9152666370135858,0.9274117738011941,0.9501001740530068
KM1508,2015-05-24T07:00:00Z,1.155131108999361,1.0457864477663528,0.965023400011228,0.9631258475966995,0.8601478722381254,0.8451590360165554,0.9301461492197605,0.9286267289938748,0.951626067767936
KM1508,2015-05-24T07:30:00Z,1.0802225775829368,1.0118458034592015,0.9607981471522822,0.9658856536488434,0.8369957681417662,0.8412349600708698,0.9497776405939826,0.930571571702334,0.9482592317397386
KM1508,2015-05-24T08:00:00Z,1.0857748246802559,1.0049347300946763,0.961586803374113,0.9652851838451676,0.8379172853667762,0.8384297731990953,0.9532911780842204,0.9350109288094439,0.9494161017603593
KM1508,2015-05-24T08:30:00Z,1.0403395346594257,1.0015564938659964,0.961586803374113,0.9792129855777977,0.8701193824121705,0.8679747518317757,0.9759985625732737,0.9486013776335662,0.9604863430445182
KM1508,2015-05-24T09:00:00Z,0.9992689278247427,0.9960498717813664,0.9228564456043841,1.0151571995489717,0.8975472688969712,0.8492148935947946,1.0037378597052344,0.9629513203782831,0.9733303651825482
KM1508,2015-05-24T09:30:00Z,0.9992689278247427,0.9873807516440399,0.9390466714055564,1.0471381843985517,0.9216354473276297,0.9072315614678745,1.0130610618091342,0.9781921222047567,0.9844581547616926
KM1508,2015-05-24T10:00:00Z,0.9757054493215807,0.9635781655050318,0.9699337216894899,0.9967015777668704,0.9147790751725344,0.9409538862170165,1.0197857071894694,0.9819467724955682,0.9823765582813615
KM1508,2015-05-24T10:30:00Z,0.903825530462569,0.9427171228541289,0.9699337216894899,0.9938200799255357,0.8944501399527357,0.9267331827966209,1.0449417999102624,0.9831355447117325,0.9897716485214659
KM1508,2015-05-24T11:00:00Z,0.8719860229229386,0.9340369427439874,0.9660215475819304,1.0397379185559839,0.8924651441716911,0.937304723819114,1.0747901907657207,0.9857586706184764,0.9940178825743772
KM1508,2015-05-24T11:30:00Z,0.8593286610009347,0.9569207162412801,0.9590818067184236,1.1609918707719238,0.9711447846606371,0.9804221858507676,1.114917022497896,1.007292667784752,1.0080424668621817
KM1508,2015-05-24T12:00:00Z,0.8272578628183083,0.9538202774479768,0.9647646313898407,1.1788875550566902,0.9769522880941941,0.9905848699917719,1.1395481477319103,1.0133553065388012,1.0136452445264086
KM1508,2015-05-24T12:30:00Z,0.8407674131692292,0.9454767881115672,1.0046816883439773,1.1829430022609393,0.9826096704358346,1.0310222527673776,1.1425528405755883,1.0183850126136924,1.0161699161550468
KM1508,2015-05-24T13:00:00Z,0.8525025926861687,0.9432755045153101,1.0329190773818953,1.1076755160238427,0.9859160357681732,1.0795529825194752,1.1161528311548305,1.0223126095514554,1.0222635016756147
KM1508,2015-05-24T13:30:00Z,0.8144533738861987,0.9241822157854921,1.0258513225328572,1.142305494753169,0.9764694554163257,1.0563086592926516,1.1338764065929672,1.0232832781944676,1.0142253720671617
KM1508,2015-05-24T14:00:00Z,0.8098835122753971,0.9368499483879091,0.9913160647237296,1.1410978941954963,1.012895513329596,1.051420676642711,1.1314602340466668,1.0352958722488141,1.019853293360454
KM1508,2015-05-24T14:30:00Z,0.8762827842089034,0.9697659181888161,0.9854815479727184,1.1418359815792147,1.112961762550392,1.0739049394034124,1.0986178262836206,1.0572212697046053,1.038158946780626
KM1508,2015-05-24T15:00:00Z,0.8930000986150285,0.9714842520430215,1.009789214590451,0.9483388283939482,1.117546198402893,1.1037033133926297,1.0353214343866077,1.058347950554904,1.0453303433100047
KM1508,2015-05-24T15:30:00Z,0.9294607198928181,0.9783174932724987,1.0132146929390484,0.8911163028763838,1.1344452777082368,1.119034148435356,0.9848311424629849,1.061155080988366,1.0464739360615969
KM1508,2015-05-24T16:00:00Z,0.938724099988425,0.9873170520466873,1.014034716726077,0.8720993098380021,1.1806309363897833,1.1221717054129585,0.9751607853080293,1.0741561718877866,1.0464739360615969
KM1508,2015-05-24T16:30:00Z,0.9361131033528061,0.9951276168539144,1.0755331169889146,0.8272198150610124,1.2066178144168747,1.1957665815900453,0.9751607853080293,1.0804519918464588,1.0517857061218725
KM1508,2015-05-24T17:00:00Z,0.9447860537998909,0.9986489105513594,1.0755331169889146,0.8905535222546537,1.2253753710498878,1.2115096826849059,0.9912093763917317,1.0855057160676553,1.0533795933699601
KM1508,2015-05-24T17:30:00Z,0.9349258250242536,0.9995087786123756,1.0580840518973291,0.9435791327352056,1.2511208724689618,1.1657250414457847,1.0037710443238654,1.0937027320109538,1.051030898360048
KM1508,2015-05-24T18:00:00Z,0.9349232291252805,1.0123397756992738,1.0641217620764771,0.9586482250674505,1.268324784153485,1.1637571669901192,1.0130588578237345,1.0944723608928162,1.0481670613115506
KM1508,2015-05-24T18:30:00Z,0.9519649251686305,1.0347851364420777,1.0248956462046561,1.015007136892164,1.3139776902347546,1.1676812887269519,1.0261728856447034,1.09843409224817,1.0508568462446135
KM1508,2015-05-24T19:00:00Z,0.9645512001894125,1.039473851934804,1.0071307367072204,1.0428751274279908,1.3095440893762866,1.0982775842898291,1.02746804271246,1.0965317413091709,1.0464709262412524
KM1508,2015-05-24T19:30:00Z,0.9645512001894125,1.007390333672111,1.015001049218358,0.8523391118139911,1.1940255999918685,1.065396519236232,0.9587478773887106,1.070623078698769,1.0265763592663208
KM1508,2015-05-24T20:00:00Z,0.9887084505549086,1.0078101082569906,0.9887674624419982,0.8870004389099296,1.1732907955477383,1.0549496465723107,0.9587478773887106,1.0642006131671213,1.0219053365934903
KM1508,2015-05-24T20:30:00Z,1.0279236164655268,1.0190637486992722,0.9760102712221851,0.9125977699443719,1.1662783207863727,1.0065234675406947,0.9764260144610113,1.0582975553715503,1.0166947305963485
KM1508,2015-05-24T21:00:00Z,1.043216437869042,1.022310288581384,0.9819130040781133,0.8208465680863445,1.1507106287805118,1.00980088759828,0.9147644410658381,1.0476005225346967,1.0141000758383056
KM1508,2015-05-24T21:30:00Z,1.0682413051666282,1.021012101844479,0.9961907078284615,0.7906033896112824,1.1121440381032028,1.0351647088614757,0.902120376909839,1.0351778770342235,1.018857478918305
KM1508,2015-05-24T22:00:00Z,1.082501269167474,1.0245717925062565,0.9950086650410724,0.7851981530589476,1.088291402200215,1.010993259375396,0.8971712091119611,1.0245835608268468,1.0189724606366013
KM1508,2015-05-24T22:30:00Z,1.1007395828906994,1.0244738691202695,0.9784717158290938,0.8531900786994696,1.0500522604147582,0.9924484028312668,0.9251754071553719,1.0104247894578633,1.0084311472874428
KM1508,2015-05-24T23:00:00Z,1.0812204943219836,1.0312149869874954,0.9559291394470506,0.8804265206790636,1.0283330838969968,0.9738418658759751,0.9251351712423184,1.0012627524768516,1.0076002125342471
KM1508,2015-05-24T23:30:00Z,1.0831721456345262,1.038935085544022,0.963403389771686,0.8843242658745522,1.0134626011956862,0.9864587437360659,0.9240638331626572,0.9928386454996236,1.0024771048764605
KM1508,2015-05-25T00:00:00Z,1.1026190780383862,1.0383629480237946,0.9676674958421334,0.9211705251090871,0.9855210381937959,0.9760810568939775,0.9271308041851206,0.9833116768413992,1.0034515320200448
KM1508,2015-05-25T00:30:00Z,1.0651275002517706,1.040073154108014,0.965818436898028,0.9382273642498723,0.9643607360276342,0.9442570759809978,0.9673046323509376,0.9728293082417598,0.9920710451123802
KM1508,2015-05-25T01:00:00Z,1.0598839029346963,1.037292930368104,0.9755234075312137,1.005902280211165,0.94816639592402,0.9613017448550378,0.9747102539871886,0.9677143126730767,0.9944224502146561
KM1508,2015-05-25T01:30:00Z,1.0658917408308326,1.0357724630272582,0.9821008175590615,1.0448577063177242,0.9273388629702196,0.9550096012973435,0.9844442484003807,0.9588671009036316,0.9960349356638573
KM1508,2015-05-25T02:00:00Z,1.0617744258339954,1.0310422906284789,0.9781453301396933,0.983691240325744,0.8953838832126277,0.9474155752692256,0.980227385509746,0.9490118618947321,0.9838235438737513
KM1508,2015-05-25T02:30:00Z,1.062460011111038,1.0207374010070724,0.9835943444312442,0.9945281317624505,0.8673985904559667,0.9120013281192613,0.9861540738896759,0.942319080543782,0.971054392717085
KM1508,2015-05-25T03:00:00Z,1.0234980930249669,1.0094307852435451,0.9720155860372629,0.9913810215972494,0.8437404849604756,0.9009372404938508,0.9831640040589689,0.9354554699611803,0.9726029535180711
KM1508,2015-05-25T03:30:00Z,1.0290920290790608,1.0031675710521426,0.9652730300030409,0.9913810215972494,0.8280586098927832,0.9047527280742924,0.9836937361913253,0.9313848756482462,0.9678922520374189
KM1508,2015-05-25T04:00:00Z,1.0582206552390114,0.9906700042196069,0.9315883684370511,0.9961277438971528,0.8055044260600953,0.8387563844952269,0.9895491015656687,0.925889304612652,0.9671748209416213
KM1508,2015-05-25T04:30:00Z,1.0680441292340346,0.9895515063602582,0.9560065163571974,0.9911488213961116,0.799676900132197,0.8461049113997875,0.978694798457115,0.9233037691656891,0.9641819898162629
KM1508,2015-05-25T05:00:00Z,1.083373085973531,1.000049493859685,0.9552567033984504,1.037987659553103,0.8100562023477889,0.8556246889799236,0.981052827886225,0.9246352892110853,0.9636264249954131
KM1508,2015-05-25T05:30:00Z,1.1027227635940895,1.000049493859685,0.9552567033984504,0.9945947969809477,0.8100562023477889,0.8702197481938952,0.9513872306028293,0.9254173294582261,0.9633065979115405
KM1508,2015-05-25T06:00:00Z,1.0931233007774304,0.9745842954561883,0.9459014731884458,0.95550847352826,0.7800169301324104,0.8220197112532864,0.9521355164750958,0.9217692553546171,0.9445217575355158
KM1508,2015-05-25T06:30:00Z,1.0593205271348594,0.9545927904113092,0.9523675435668848,0.959698536381365,0.7669851210034095,0.7786781126513819,0.9604105144245204,0.9213592824040994,0.9345599855153318
KM1508,2015-05-25T07:00:00Z,0.9290189407687147,0.9067515343798622,0.9523675435668848,0.9001055732419518,0.7050161729859931,0.790758998471916,0.9852841296197843,0.9131275662319005,0.9316840569872018
KM1508,2015-05-25T07:30:00Z,0.8939033104673794,0.9063936918357292,0.9489638748195333,0.8955448970731261,0.7148554160464461,0.790758998471916,0.9992795197621788,0.9175801169017307,0.9401520177284056
KM1508,2015-05-25T08:00:00Z,1.0221227286224244,0.9557987873224589,0.9613947815965599,1.0115072372650966,0.8382387276140896,0.8660258912910374,1.0047648368627289,0.9506393077741387,0.9645318254857963
KM1508,2015-05-25T08:30:00Z,1.1233834437852417,0.9884800790394751,0.9352652988855774,1.0137705293579775,0.8995126558221824,0.8597077080370948,0.9852833339611371,0.9668061989056382,0.9709367075068267
KM1508,2015-05-25T09:00:00Z,1.1425482103487652,1.0296211988557724,0.9560440323828202,1.1220295177744797,0.929995391955094,0.8814587443188568,0.9998257874207213,0.9668061989056382,0.9775990212753483
KM1508,2015-05-25T09:30:00Z,1.0457326794804223,1.0345474880145882,0.996344265023602,1.1220295177744797,0.9417041008748903,0.9286183156921747,1.0301954498337575,0.9676669185007566,0.9788957755210816
KM1508,2015-05-25T10:00:00Z,1.0155449484179009,1.0276174829463762,1.000577649981663,1.1284423987772745,0.9425866750233538,0.9470681104483389,1.0389489667185583,0.9723429641444178,0.9836359021758975
KM1508,2015-05-25T10:30:00Z,0.9913170636780166,1.0156999427906177,0.9815325896743028,1.1998547824658257,0.9548365457597777,0.9519741182412635,1.0807429660936316,0.9797525877518359,0.9904436622122056
KM1508,2015-05-25T11:00:00Z,0.9617943172402306,1.0091950085339652,0.9799295103085391,1.2302989747751492,0.9742523501427749,0.9647829597101947,1.1082808846963208,0.9920069002262839,0.998551255316645
KM1508,2015-05-25T11:30:00Z,0.915735345003023,0.9857347160155068,0.9948198537467144,1.258117380685004,0.9742523501427749,1.008671206164355,1.1297526439504055,0.997822645364059,1.0094449326713095
KM1508,2015-05-25T12:00:00Z,0.8883255680820814,0.981815339324535,1.007606991488609,1.2659720048810437,0.9878834532250395,1.008671206164355,1.1538798598219324,1.0070112698349756,1.0056948370153396
KM1508,2015-05-25T12:30:00Z,0.8759376800114205,0.9781857297832812,0.9925725106030281,1.2896285699576773,0.9842863590869669,0.9656371982972312,1.1622777833278697,1.0084376298564148,0.9957834977246273
KM1508,2015-05-25T13:00:00Z,0.8469086332282951,0.9537802180430135,0.9816874063406188,1.25024656522841,0.9521120100912882,0.9545699978883491,1.1644875148702973,1.0034648011621903,0.9953742972082968
KM1508,2015-05-25T13:30:00Z,0.817189299010921,0.9398489115755972,0.9497234405425363,1.233706541704938,0.9395537619623049,0.9318463637484278,1.1781201102788128,1.0047063443171949,1.0000013142762605
KM1508,2015-05-25T14:00:00Z,0.8523351603868232,0.9647344057631387,0.9571775475939096,1.3292503921869643,1.0222668267466104,0.9624783933500256,1.1881999248974147,1.0271417218451027,1.008819014641929
KM1508,2015-05-25T14:30:00Z,0.9298259474871887,0.9876734408721629,0.958929430206778,1.517674800052768,1.132249340138237,0.9867383653941872,1.2254212938378166,1.049964183330278,1.0331922566943132
KM1508,2015-05-25T15:00:00Z,1.0125210472912987,1.0030719705862776,0.8664437677940965,NA,1.184659477129042,0.9514398547223937,NA,1.072614874542232,1.0357770357283091
KM1508,2015-05-25T15:30:00Z,1.0097060634745352,1.006312257554396,0.8655882939865165,NA,1.1958475838752696,0.9241213737125891,NA,1.0733769969493412,1.0366419205239814
KM1508,2015-05-25T16:00:00Z,0.9904827455438744,1.0154731327616366,0.8761468590988575,NA,1.2827513490969413,0.9576652049515225,NA,1.086821867176272,1.0440263997411452
KM1508,2015-05-25T16:30:00Z,0.995652416289999,1.0150352353200474,0.8935676164586709,NA,1.2255648532492922,0.9325905533697112,NA,1.079905123221892,1.0349147403542551
KM1508,2015-05-25T17:00:00Z,0.9767636612376357,1.0091464602650146,1.0886119590108365,NA,1.2212682957806027,1.1074667540100211,NA,1.079905123221892,1.0366419205239814
KM1508,2015-05-25T17:30:00Z,0.9447708793349021,0.9865242990223904,1.5050736219645662,NA,1.2451197480463503,1.3776950307805742,NA,1.061973162587721,1.0357795045665643
KM1508,2015-05-25T18:00:00Z,0.9849537960317075,1.0918901923765059,1.929139112192773,NA,1.390510881988705,1.8843311407186667,NA,1.0909683122164684,1.062108798255894
KM1508,2015-05-25T18:30:00Z,0.9931314464769455,1.0918901923765059,1.9677205349870832,NA,1.326993929992201,1.963207201604611,NA,1.0833753202383782,1.0554450790038439
KM1508,2015-05-25T19:00:00Z,0.885463538875535,1.056705676355844,1.6498235211626202,NA,1.1976265822311496,1.816977657413644,NA,1.072614874542232,1.042717814105938
KM1508,2015-05-25T19:30:00Z,0.9022998158927547,1.0591063260563272,1.166307850513703,NA,1.1820845439527716,1.256912963410244,NA,1.0484770436461506,1.0390236721262869
KM1508,2015-05-25T20:00:00Z,0.9407668240568023,1.0619950170753263,1.1512237083322068,NA,1.1816419266081026,1.2341507010796935,NA,1.046988759113439,1.0372925329276343
KM1508,2015-05-25T20:30:00Z,0.9586359567789803,1.0613877114710122,1.1427369039322395,NA,1.1596732151611409,1.2000343511653426,NA,1.040326050325545,1.0319004758361956
KM1508,2015-05-25T21:00:00Z,0.9490396988804252,1.0601116659750354,1.1380749914175123,NA,1.1531225380662014,1.1976012551473696,NA,1.0373764675908344,1.028898578228017
KM1508,2015-05-25T21:30:00Z,0.9613901270157326,1.0664256111891908,1.1556211905136948,NA,1.1519780157555417,1.2198469492242676,NA,1.0348069841385066,1.0295430011850093
KM1508,2015-05-25T22:00:00Z,0.9766294208088406,1.0786999496251717,1.157040891463595,NA,1.1610346734587562,1.238465785714345,NA,1.0355430190905959,1.0323302089780155
KM1508,2015-05-25T22:30:00Z,1.006863439835193,1.0969158355482396,1.185418314179826,NA,1.1916050965118399,1.2959090139869502,NA,1.0381115969805892,1.0357783304391184
KM1508,2015-05-25T23:00:00Z,1.0123494169091356,1.0962814273565074,1.1978531395946121,NA,1.190001757620982,1.3126944929154218,NA,1.0373764675908344,1.0357783304391184
KM1512,2015-07-18T17:00:00Z,1.0162945771132037,0.8813604722095048,0.8468701720574976,1.3763676245519962,0.9784631304302166,0.8732158499181624,1.112068339629924,1.0575250558677993,1.0186760057174327
KM1512,2015-07-18T17:30:00Z,1.0212275062119833,0.8793498666748503,0.849262102136716,1.39158621087552,1.005427525233995,0.8834329089859831,1.1167523154149186,1.0597562847007191,1.0229030462600155
KM1512,2015-07-18T18:00:00Z,0.997870687064278,0.8643322752975361,0.8377138550193585,1.3159730216120682,1.07739951056723,0.8868385953419233,1.119098349099937,1.085161321007917,1.0233250946856165
KM1512,2015-07-18T18:30:00Z,1.0359630174480856,0.845429248439215,0.777233640169232,1.2849042745512744,1.0922475136724674,0.8108617769180717,1.1136227912568566,1.1041011253713833,1.0165802303762688
KM1512,2015-07-18T19:00:00Z,1.0825206632992617,0.8573216336866373,0.9630126031183023,1.3265088761708759,1.097758556290012,1.065739112658502,1.1043597346477287,1.1033068999308706,1.0331225043974874
KM1512,2015-07-18T19:30:00Z,1.0759391756019328,0.8608499429660519,1.0317018270571177,1.3208886050532067,1.151797028758794,1.0945968078078463,1.1020720624511193,1.1209980803834918,1.0361317063604845
KM1512,2015-07-18T20:00:00Z,1.016074501528133,0.8638882755325833,1.0383380860656228,1.2813845135506183,1.1322598896213603,1.1775382144983106,1.1089724107637244,1.1153351936187843,1.039580488162237
KM1512,2015-07-18T20:30:00Z,1.0690363766468467,0.84224964444408,1.0248867396576409,1.264870111167638,1.0682503861331378,1.1428875531053537,1.067378944213781,1.0969515993114836,1.0460925554726337
KM1512,2015-07-18T21:00:00Z,1.0889200369063736,0.8392978042017921,1.039710165701096,1.4000784887198472,0.9763906997369991,1.141922555801567,1.0702041923271235,1.0658410213176068,1.03570027153649
KM1512,2015-07-18T21:30:00Z,1.1090486383630642,0.8434652085395378,1.0443289130182718,1.4000784887198472,0.9464508573715893,1.126032412255893,1.084058008074011,1.0484157555852587,1.0288472894673761
KM1512,2015-07-18T22:00:00Z,1.1090486383630642,0.8495463879598633,0.9959403714631712,1.2418136107017093,0.8772185413910224,1.0693496508902434,1.0438653796206923,1.0102441313198822,1.0203636610737243
KM1512,2015-07-18T22:30:00Z,1.1621250953969213,0.8702293052095259,0.9479790753130873,1.1552656659095868,0.8436520084399937,0.9969174758055026,1.0181162119474874,0.9974025943459922,1.0086387185409278
